,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_glcm_ClusterShade,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Contrast
Patient 70,0.9941830641111978,0.9849250381145631,0.9936643708627637,1.0088730943066797,0.9999999999999998,1.0,1.0,1.0137553792096197,1.0114354681249167,1.0030045441971602,0.9964590204688616,1.011189791135542,0.9997571006780778,1.0114320767343297,0.9961388361403555,1.003235808633291,1.016078428969256,1.001761630767224,1.039448147101708,1.0051802893780073,1.082732849424221,1.015031463812708,1.0010260006169571,0.9968732568729948,1.067961934314136,1.0234502136941348,1.0022942857059927,1.1083648762930516,1.016078428969256,0.9929384288615049,1.129877969200615,1.016053450579742,1.0013952529766472,1.0003858565864874,1.0027379652930164,1.0417655027044137,1.0042549086179642,1.0073026878033517,1.0014703091268715,1.0051191101666832,1.0118145468280468,1.0043368226629037,1.0055478574409602,0.9462858863011776,1.002411586299977,1.0010469708903775,1.0028979437698653,1.0393411951699831,0.9462858863011776,1.001338470185851,1.0016095179005498,0.991733622562065,1.0216842577794731,1.0042367939610586,0.9111708868629461,1.002800377159228,1.0076313754045716,0.9977266592482751,0.9985940161882426,1.018080728141406,0.9990624161222385,0.9724513420460794,0.9835301878401412,1.053325540923588,0.8928485468286237,0.9551976745518473,0.9660799544990786,0.980425042044087,1.0103309452710865,0.9775600902200935,1.0022935429828161,1.0093148010212236,0.99790665556115,1.0104170153933731,1.0042897771727128,1.0157976838858136,0.9086512033547357,0.9735907187885733,0.912549879651898,0.9974202772001916,0.8767083144838309
Patient 71,1.0018106520927548,1.0070945874503965,1.0016776813165427,0.9946212538510729,0.9847401033779675,1.0249350239301456,1.0,0.9884631692245552,0.997949967825884,0.9964221669058568,1.001502113705149,0.9971350342979503,0.999183392400213,0.9979608482871126,0.9793526663697601,0.9966885727040626,0.980026090298247,0.9981527940296681,1.0200168408650068,1.0010527761543973,0.9308646512434426,1.0162756673401723,0.9886843891724462,0.9914273537375068,0.9041794860387165,1.0251043298202607,0.9909735594813067,1.3201334672091118,0.9800260902982477,0.9985991509620593,1.541995293093074,0.8893658114299021,1.0707085459676626,0.9202414382050138,0.9729530603183022,0.9380717213210015,1.0773920065339209,1.1258468296205406,0.9990622934970278,0.9992929625844498,1.2170810434179589,1.0493699889757795,1.1185139051482376,0.9342852187042909,1.1416092098807942,0.9864905767794391,1.0559493197554297,1.18242101053786,0.9342852187042903,1.004369411288417,0.982911007587934,0.9973314855303499,1.025912717592686,1.0426963792847712,0.9140989278680212,1.0066336530638917,0.9669343581996153,0.9808057830688288,0.987507713607249,1.2625457579824602,0.9918710674202065,0.967424502713002,1.0405286941339684,0.935773554552617,1.413837558514736,0.9374469890816717,1.0082859061699294,1.0039353664029715,0.9883458208878169,0.9316429853551498,1.0210059083922405,0.888319044872382,0.8901341634765344,1.5158858726213271,0.9965628557928884,1.2968505976180602,0.9760903848071582,0.9383577848728428,1.122524568672498,1.1547520728180383,1.0556144846725841
Patient 72,0.9992918672435805,1.0047144572315292,1.0008689433988973,0.9961725306081213,0.9950237193987213,0.9941904415887036,1.0,0.9965964032690899,0.9976774220792703,0.9954671082081524,1.0067577207785674,0.9917490515529176,0.9940578283168954,0.9976432960188535,0.9815296389630793,1.1100097015255277,1.1715202411293633,1.0393665293506065,1.2276083653074241,0.9360170333763899,0.9965400489415089,1.1892260478336598,1.0703933290245045,1.065331051074045,1.0359014721839543,1.2098207396216993,1.0836455553373807,1.1220583875537775,1.1715202411293637,0.8559916578802363,1.7956398113481535,1.2216099533604758,1.0346469221728287,1.0918712348266513,1.0356972061481324,1.26841554870791,0.959329975300226,0.9444820751950319,0.9983575105630662,0.9963923976020693,1.0659126483053536,1.025118010493824,0.9528360859084679,1.1725586859175956,0.8063027688187228,1.0336382698898319,1.0342213412119632,0.851222448041284,1.1725586859175945,1.0348580107372973,0.8586470022656191,0.8559482024431878,1.3742129977432858,0.9826358421030084,1.3494078724508543,1.032219059455188,1.0122137380772227,1.0091236966769728,1.0055338394102307,0.9019586995071208,1.0037572468555236,0.9441842337245413,0.876728696862746,1.27771295367344,1.1167817790642303,1.1836378861896792,1.0990750157126683,1.0513378526586887,1.0009989806034627,1.07948405965434,1.0161284555222234,1.037590721563901,1.0400417921961278,0.9101039299026598,0.8539743389322817,0.9087400465439144,1.2199521401197462,1.0896402632284028,0.9309638667954994,1.0609567445859813,1.3883842053318105
Patient 73,1.001408336513548,0.9957998591682456,1.0025893487653563,1.006818126689415,0.9901051556163528,1.0,1.0,1.0,1.017588495575219,1.0082360654197338,0.9978606730928552,1.0138605360152233,0.9963364763102118,1.0175206611570247,1.070614972347553,1.095361399755763,1.2112279877424907,1.0319944608020248,1.1289864426869884,0.994313476228027,1.148687387691912,1.111580592342233,1.087595560799076,1.073216024034471,1.1502699056892762,1.114704433911973,1.0910416514915846,0.992115895268867,1.2112279877424903,0.889916526654151,1.4458259581015054,1.3045196106060732,0.985175133299309,1.1726633469498902,1.0535062901404197,1.2147212068563487,0.8889552935680665,0.835795859914878,1.000474298455898,0.9991054704673962,0.9180807760633513,0.9875938634955429,0.844544997988129,1.0907325026780135,0.7392706426061114,1.0392957568665322,0.9836110995508073,0.7128838016572472,1.090732502678012,1.0257185342150794,0.9251311172250231,0.8927141317184191,1.2381916843499994,0.9428013609096705,1.1451163706369176,1.0165011457773936,1.067370688203423,1.0303794941859516,1.0185041217181863,0.7272160372998389,1.012547375212424,1.074281144447082,0.900313280791098,1.2513342608683644,0.5659362825566807,1.254940682199529,1.0517170189846228,1.0256457018368723,1.0098560497111453,1.172684162909068,0.9905979017580261,1.2128111463083169,1.1919277834901425,0.6486182858238082,0.9055084525756938,0.7183981845447073,0.9130322899308712,1.1613705353865669,0.8258236263683945,0.9070002864473371,1.0879716079524
Patient 74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 75,0.996181404040717,0.9962937327586535,0.997236138767777,1.000945911811082,1.0,1.0,1.0,1.0,0.995548379753559,0.9971237037967796,0.9985858485221316,0.998441995143963,1.0029065542662228,0.9955658570996673,0.8815243291351574,1.0399916654628754,0.9993300526466747,1.0413201897809432,1.1929925569572883,0.5241827642992707,0.8877870263832218,1.1272428530572818,0.9934228705006353,1.0071967613312018,0.8805517787806475,1.1776255767679151,1.00188869684601,0.3862597730579249,0.9993300526466751,0.8443311951537537,0.3912186035212435,1.1303324041593648,1.0120520208924806,1.1178991193337926,1.0418735905542555,1.0116908364067754,0.9203764907574109,0.8818947169047034,0.996930336608744,0.9861106728686769,0.9591069362436783,1.0014821908076807,0.8963432742736444,0.9912029381066396,0.6888675972132199,1.0476458673981521,1.0101944152423517,0.6071128140539783,0.9912029381066396,1.037702667803653,0.8738946345022285,0.8585154632331199,1.1261880699218116,0.9364843570639587,0.9497993711096594,1.017062142427339,1.0568066583681184,1.038453392513444,1.0225552100500845,0.7995319497787371,1.0162609499018833,1.2075642917831706,1.0209593101994043,0.8542071639464035,0.38864962646833856,1.1668314533120618,0.9865209196715442,0.9919517334442866,0.9964454493416414,1.1880421097280092,0.9998210626037035,1.1536062850563218,1.1587443229693168,0.6977898381899899,0.8405873099792337,0.7545869630986513,0.7867791533541207,1.1446072684728297,1.3606120947639895,0.9828710206536585,1.7966990195537518
Patient 76,0.9824302040363811,0.9918131214398147,1.0114581600080186,1.0198071976903118,1.017330405656407,1.007035353277942,1.0,1.0069724631003627,1.0310785303542414,1.0018893933046629,1.007248974537981,1.0132680028730454,0.9827263133147801,1.0309873949579833,1.0907582363965729,1.0985235219131568,1.267442532451984,1.0322309417496833,1.0201138876457028,1.3233093322100182,1.292700253556663,1.0796670593038333,1.1074147860564736,1.1129330118986458,1.2992543547848794,1.0326543872144966,1.1087597725425689,1.2753211461069278,1.2674425324519836,0.9335799012619332,2.1439343043698873,1.1086283983612417,1.0517333397464432,1.0647371634066363,1.0223370436041792,1.0858398866361207,0.9495291245255425,0.9218822092936549,1.0036981746486018,1.011722919679023,1.0777864316888428,1.0369804952175958,0.9349858524690621,1.065747297324186,0.870384603909702,1.0281764675071392,1.0651377749884086,0.9561497956226549,1.0657472973241888,1.0293262628459965,0.9723616916115156,0.9326890778050386,1.2605993002735667,0.9660896669926383,1.1146883738908857,1.021385855559906,1.0623497575069984,1.0193401235718806,1.011179877476985,0.8566054908996148,1.0080299653382825,1.0527542292043444,0.9146509862334525,1.3235790406683356,0.7428926701731231,1.1843005884045494,1.0289407262697587,1.015664351201379,1.0168193898083095,1.1163958983774078,1.0024704494281587,1.125705602944126,1.0918713540527845,0.7980665598647511,0.9625091103871733,0.8381424816072186,1.0038908886974345,1.1014812209735068,0.6790624686816347,0.946098512678437,0.8321365653925883
Patient 77,1.0820571778587103,1.0914433727510051,0.9991482123487814,0.9154375181466433,0.9430067576462233,0.9420042535211172,1.0,0.9432031101641952,0.9099170288423547,0.9905557373917387,1.0026329205335205,0.9365390742280124,1.0292576625580112,0.9152542372881357,0.4042429682252528,0.8764496825907657,0.4775982338952751,1.1396189728880357,1.601806380459646,0.8393785174671453,0.9109013893380611,1.6579478820550029,0.6812451251511724,0.6905810473727587,1.4943128274208086,1.7734032310104562,0.7223712982873017,0.5912166641854408,0.47759823389527495,0.6091229643698766,1.072764776265012,2.440961599697006,1.1968138531831332,1.6028747211244403,1.1221939028853127,2.2596426034818338,0.7346909993831888,0.6598841365696805,0.9946711620564835,0.9880778395750871,1.315545905574481,1.0057949521069993,0.7129148440415157,1.4027907242603195,0.9296407993914095,1.0032451768604054,1.1305675053003152,0.6769460471351707,1.4027907242603204,1.0485263034502437,0.5728178691566949,0.614136160501452,2.569909494394242,0.9233865738856891,1.996149313008455,1.1188495040923825,0.9633210713952655,1.0335952959818677,1.0198520531400963,0.3481356164514987,1.0134357601093467,0.801584717247368,0.6760353037025992,2.3905630994929457,0.7677507007853044,1.5804872909763057,1.3329410887751976,1.145762940470197,1.055110838619026,1.2955026455026455,1.027449844449653,1.4148415885765282,1.5458454393706516,0.5117167626658893,0.5575023741690408,0.5595398428731763,0.8686634618455885,1.372505091092699,0.5657471375303135,0.9976362139522835,1.9661103358332472
Patient 78,0.992139299438599,1.033701746199448,1.024694079895886,0.9912860103635501,0.9856395949537455,1.0108988138407664,1.0,0.9933817936034447,1.0043244248631151,0.9834938078653764,0.9941152036139947,1.0088175619851207,1.0044737905509153,1.0043420173680695,1.2706941567493661,1.1392787565471516,1.3357234856309583,1.0252553000015896,1.0491365377517907,1.0996008934517856,1.2164776120384484,1.0748851381064966,1.1632182926359613,1.161889743051804,1.192032614509806,1.0477996161947438,1.1532340719625453,1.238177418028158,1.3357234856309586,0.9356674431536034,1.777574775694772,1.269350334695911,0.9858143112091661,1.1529581624956493,1.0496247723537453,1.1963440510410632,0.9054496491435003,0.8614913070059795,1.0007224021153114,1.0006266928481669,0.9134487252781133,0.9876373170413825,0.8695634355630759,1.075823907246986,0.8066754990376692,1.0332491956614573,0.9866756294383193,0.8135002556206018,1.0758239072469835,1.0206078864168815,0.9514949551887304,0.933381346881875,1.1966578416941747,0.955597926324987,1.1191007538449451,1.013238261752776,1.046346441410435,1.0268267634818287,1.0150097425295879,0.7930081818632692,1.010989190304677,1.0755427663274433,0.9108172393575019,1.2284939256721026,0.6139965842667585,1.2315659601207039,1.0429445885393167,1.0215515685657883,1.0057068153508848,1.1757495185079587,0.9919319773108944,1.1571902276778525,1.1521874099326543,0.7268410210261104,0.9397301274425145,0.7693807943131798,0.9363950414662949,1.1547376237536955,0.8185335820919906,0.9106634732725445,1.0471089496600707
Patient 79,1.0208397593930645,1.021365143857659,1.0076992403586487,0.986619962918066,1.0,0.9731985329907686,1.0,0.9832883913715551,1.001405219978921,1.007180885557673,1.0123223348413743,0.988752850353972,0.9873653847887717,1.0013149243918475,1.2245792292896895,1.0896784967717885,1.164535360601098,1.0074361124225264,0.9328199220877051,1.372017272993116,1.1577771209177952,1.0221832762619585,1.0812254107189572,1.0489795611567658,1.167358496270017,0.9563468242031183,1.0784276032809224,1.634723197175273,1.1645353606010989,1.0433526331862029,2.1958874446016323,1.1012907122337072,1.0168548159630884,1.0203989805472036,1.0105332465912622,1.1749890081909242,1.0094548883216696,1.0209571657395524,1.0025321084202274,1.0093470018317372,1.0547746368596669,1.0133035022415502,1.0380438406776824,1.0939024610218568,1.131315916405826,1.0019085753564352,1.0057119983343825,1.0814531012132043,1.0939024610218582,1.0089208591566177,1.0314151396324578,1.03103147183773,1.1492451223530262,1.0047989284242935,1.1641589021922478,1.0090091250458577,1.001224375207838,1.000888284287984,0.9989242224876584,1.028196590760641,1.0001646032446474,0.9415673760254036,0.9323648142226859,1.2449606033841445,1.620649218299849,1.0913635097324756,1.0806968910673949,1.0420778102391495,1.0012022621687318,1.0085439708026707,1.0014211018381225,0.9862479694664398,0.9849528309641855,1.0754981353167499,1.0447245630128768,1.0326006087578985,1.048922231726283,1.0324060378216038,0.7518576883365444,0.9701033117212842,0.8568090741992173
Patient 8,0.9953280502386843,0.9933133605983826,1.0030030374660563,1.009754905504506,1.0043903623211452,1.0,1.0,1.0,1.0191350444023863,1.0050373806659778,1.0055995134218483,1.0070772125644964,0.9881685633962787,1.0190378181895763,1.083722759141037,1.0234319201475472,1.124829394006866,1.0070934037859907,1.0039460753406355,1.1800701356383239,1.1725781309556391,1.0179100155795802,1.0549776953805639,1.0583716685439863,1.1764209319040808,1.0098612389088981,1.0506260811760242,1.1711350839520962,1.124829394280514,0.9807244929215311,1.225396196123087,1.3057026909888434,0.9535757005601061,1.1467380875820286,1.0566410361156646,1.2957113380200378,0.9275521088898292,0.896017247152708,1.0004927007858637,1.0015586761211246,0.864525165390656,0.9731491872205572,0.9030961846278128,1.0602959117993156,0.8678573404603188,1.0219538701985398,0.9580274377985654,0.8010022364244603,1.060295911817464,1.0031543122628193,1.0156691364565555,0.9826410167055105,1.0535180524260856,0.9604546590634069,1.0638860297632167,0.9966137551778461,1.0604841325534782,1.0261821070655108,1.0143355864541443,0.8591453506144928,1.0108529988100072,1.196762372375863,0.9824619144213599,1.0813893851603065,0.5669804711619569,1.3144128149379821,1.0790450703312318,1.0411911905981028,0.9930776737847854,1.1953687483655395,0.9871354497099564,1.1217706836139463,1.1008135951912055,0.8526937665429007,0.9993953523789076,0.8319933901849779,0.9099385486242785,1.1742214946261744,0.8229285746993822,0.8734087458228399,0.9104190937303204
Patient 80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patient 81,0.9982543492978087,0.9950831098374621,1.0006758468978174,1.0056203718112235,1.0,0.9941966194526924,1.0,1.0,1.0035139459730806,1.0038649099030332,0.9989484854320212,1.0033963466834386,0.9998828125008979,1.0035014589412257,0.9587926347295058,0.9977854450288308,0.959468633489427,1.0075285939596337,1.0198616937063207,0.9886335638781529,0.9882193190269655,1.0221083408594844,0.971844134101703,0.953661129478383,0.9898545149792717,1.0164371254579978,0.9778143053312147,1.0217784962363992,0.9594686334894271,0.9904814727726406,1.066958872543526,1.1408783327118348,0.9735382287723889,1.0674363652653367,1.0272975683677958,1.1446967488994677,0.9651379361213253,0.950079952399687,0.9984251991426842,0.9945898869675619,0.9067629087165461,0.9792966399285887,0.9634554300696859,0.9655593624297794,0.9359989057734612,1.0161388100313327,0.9654533139952719,1.06398112271741,0.9655593624297787,1.0041690134085115,1.001318944573303,0.9877291953427615,1.0473482760362343,0.9678427619890133,0.9285276796742389,1.0004876252791157,1.0303469203088604,1.0168175321544708,1.0102379053797805,0.8905621061404445,1.0072534656984193,1.0524163109758058,0.9572590724833974,1.0945166101185355,0.80773288246539,1.1406478618602052,1.0375129146963327,1.0187312202654613,0.9992357752717907,1.0955698477549012,0.9949145383924239,1.0681513118558488,1.0644242739645184,0.8801212668396661,0.993949602981599,0.8884118279559748,0.8592493363342183,1.0832943522515246,1.1864338523273394,0.9498135904835113,1.18395548779018
Patient 82,1.0009129544349442,1.002655119711131,0.9998093338929469,0.9971617500751367,1.0,1.0,1.0,1.0,0.9946738364635969,0.9980721133172247,1.0029828489365822,0.9934826561380562,0.9988024412808763,0.9946015979270136,1.2002650228149894,1.1096478812273138,1.2447944830151683,1.0292243068909397,0.9953581790077385,1.2070485203840926,1.20385305690315,1.0664163012084769,1.1230542029288435,1.109135842172845,1.2046736016475195,1.025268320284999,1.1187273384342358,1.6993331111808383,1.2447944830151685,0.9357402796069342,2.402433383845405,1.0911784442787653,1.019892667327648,1.0614144180445384,1.0205597376104754,1.0509555950604412,0.9534340430221173,0.9284734057449162,1.0023816468708675,1.0071005289489408,1.0246519274420909,1.0127045292764976,0.9345133750025606,1.074211139996855,0.8625203749147912,1.026774128155129,1.014658574595832,0.726404816146911,1.0742111399968557,1.0257761226168163,0.9408117153493468,0.935836922203262,1.198942033755715,0.9700295744386177,1.1358119464352918,1.0194001452927315,1.024477367846323,1.019192585170744,1.0107116173983894,0.8935023270879203,1.0079620722426084,0.9817666796298371,0.9037325669915983,1.2799907819688414,0.686217725618224,1.1010118198567358,1.013499703027587,1.0067328411327485,1.0184784292803688,1.0922428311554955,1.0047194274710578,1.0768901773456954,1.0827352173877367,0.8156317141286396,0.9306887773417295,0.8542842242388613,1.0256379065327912,1.076546583531565,0.7756254548266798,1.0467319491768943,0.9602316863533504
Patient 83,0.9869498692838975,0.9879002291893894,1.001419511898951,1.0136848664572682,1.0225462622146242,1.0035457406064479,1.0,1.0147616532090105,1.0076890516447952,1.000456146445066,0.992754749914128,1.0124549772319842,1.004729559757953,1.0077044463009373,0.9088479005644,0.942658330107082,0.9415797551710849,1.0035087617136498,1.0529962410699452,0.8786547784470521,0.9528316478535653,0.98224810953906,0.9664401725465247,1.0086933286777202,1.0348968343623994,1.011596235951575,0.9666337817132945,0.3076430324249,0.9415797551710853,0.9586674574432963,0.26544006611431936,0.9805475748681065,0.9814661625315664,1.0054201918224963,0.9969825495417538,0.9379585910130184,0.9833630785414099,0.9723246122192283,1.0008136390400806,1.0018000570315826,0.9806294128748437,0.9947569426392961,0.9819052766056973,1.2089884839124914,0.9043877039445496,1.0032257118571715,0.9769103562416044,0.7661064515342243,1.2089884839124918,1.001884511703641,0.9773165096979319,0.9656172909913939,0.9333605358016239,0.9848900543485464,1.3841383633095226,0.9992450385565542,1.0185353184037622,1.0063294238843854,1.004405404972905,0.9174114905149406,1.0026304433576283,1.0714442860119051,1.0251753117641433,0.9123967193694873,1.2842631887225266,1.0088809745575764,0.9653137182473,0.9807241639883242,1.002985990446897,1.0371421374583447,0.9943252904684724,1.0591426458796616,1.0510449266821658,0.8848741174246859,0.966053459389625,0.9229616934115669,1.4073539465601577,1.0183844605203562,0.7943363365083225,0.9737061338002817,0.9696229096974328
Patient 84,1.0056072410130006,1.0005488961269047,0.9976869349727948,0.9971396089034842,1.0,1.0,1.0,1.0,0.9962330527967951,1.0027308110142152,1.0005681763324672,0.9969206958197889,1.000690243132431,0.9962488681929897,1.1239391788123043,1.0560914749339214,1.1280920844362061,1.0077627496222141,1.0099615052962054,1.0334887051920816,1.0922784933382812,1.001733226636764,1.0771726608170917,1.0942887345644998,1.109216661719243,0.9987949224828034,1.064114486169101,0.9966679613336213,1.128092084436206,0.9575921858076704,1.0047200280177886,1.1996721751547517,0.9544994844131064,1.1229358374358547,1.0381325709487557,1.124506134326499,0.9164081348769216,0.8756558745174388,1.0002425922296405,0.9988789799546165,0.8794059581802798,0.9708728663637489,0.8872963118041238,1.1534937124696754,0.8113157386268807,1.0207887091918864,0.9539408357153142,0.6125757644270169,1.153493712469676,1.0068684969569064,0.9764002164974357,0.9661851999507431,1.0160335282281994,0.9584060483317272,1.199542373975975,0.996431653997107,1.0360823123458296,1.025457455017832,1.0143596301892068,0.8119805342066692,1.0103931774664796,1.1193335690566824,0.9701378499534057,1.0469703790708813,0.5608481361033776,1.151381447965335,0.9979140743064467,0.9964079367561982,0.9977197053366378,1.1581324718943087,0.9840499433908039,1.1460818427609125,1.1503971340411077,0.7382992914409461,0.9540001313013429,0.779111448614636,1.047258127884804,1.1251173777187244,0.7322205255210127,0.9425048798764385,0.8936947856047776
Patient 85,0.9818830605499111,0.9882721797881899,1.011382521942951,1.0233845924507503,1.0,1.0223884472782703,1.0,1.0134837548115747,1.0366902746588358,1.004843995755166,1.0092699846890443,1.0149048437353916,0.9789855934255643,1.0364647713226205,1.1947070654595322,1.0755135474675728,1.2211506773245806,0.9909386039806317,1.0392864527507493,1.0183344667848915,1.1579663744701618,1.002684910176677,1.096639047043492,1.085233717565863,1.1554466484906616,1.0352719046506529,1.0854438308934051,1.0074396332614037,1.2211506773245804,1.0266011307407037,1.0450091695560135,0.8523613327905493,1.0703868915647328,0.9029669819716687,0.9643994272114745,0.9037926420524667,1.0748759331624202,1.1170519514240982,1.0054005071614673,1.018959503401188,1.197331319820618,1.0519047835712114,1.104161326155029,1.1202786571333014,1.147369948423834,0.9811219798456526,1.0700312628136497,1.1934090873416856,1.120278657133302,0.9975829379538048,1.0443821575462295,1.024116052154375,0.9655559714144331,1.0484621163577186,1.26124095707579,1.0044389906291278,0.990654816682879,0.9709802453704156,0.9838747295654592,1.199255704428804,0.9876606733243433,0.8784837738902666,1.0126256945506895,0.9985675231694262,2.652874878408629,0.9154270714657479,1.0552101263617621,1.0348170856413792,0.9990312637631819,0.8370092467736747,1.0192458334246943,0.9098737576329325,0.877862695199812,1.2581171908970037,1.0640359062127072,1.2465268167549874,1.5450663779482843,0.8837173531375272,0.6905239047959842,1.0296365883674967,0.6751607777068314
Patient 86,0.9933604871147427,0.9924415433539109,0.9977186335749127,1.0053172806563178,1.0,1.0030774564118388,1.0,1.0,0.9995496573173653,0.9986424636176282,0.9962060485989058,1.003507005816844,1.003959131465364,0.9995517705064993,1.1208729500982495,1.3285941242437849,1.752570679831488,1.0945392683990094,1.3412921109470732,0.994262055039573,1.3975759304204172,1.3695715801062889,1.3142065199199937,1.3517589182967988,1.4385279074187187,1.3555343108605205,1.3241437180177775,0.3666016990913333,1.7525706798314882,0.7126577114227707,0.8215127675436474,1.6977823922222457,1.0313296165008992,1.2988537236192867,1.1018805037725572,1.715349133385042,0.8638748033224367,0.8100398773867798,1.0023624893393273,1.0071404353656306,1.0793905626358102,1.0366496016699198,0.8191321550864709,1.3902298082067617,0.5393187006361243,1.0890536510191682,1.0402263618974608,0.46732572852645,1.39022980820676,1.0842195223047941,0.7320513409805264,0.7178844484933246,1.8935336283574644,0.9394409742658056,1.8329709993378878,1.0712179177800063,1.0555470347158582,1.0356567354677046,1.0202028493064326,0.7198204409525952,1.0145367952882733,0.9501991657607772,0.7399959550858477,1.8297653564584897,0.6213580832557409,1.3856946499524512,1.0791510589550126,1.0393392226989149,1.0358225356023778,1.2846357571388425,1.0277806370202676,1.2151951959446956,1.2157401265258363,0.7251961983312091,0.7123382772177407,0.7204647350211943,1.4144894514918998,1.2469274399625392,0.4067310622425293,1.0921763358677428,1.1609184522743645
Patient 9,1.0123643954335086,1.01486057405707,1.009205858857568,0.994428088226031,1.0,1.0,1.0,1.0,1.0111609361653786,1.0067235898218467,1.0032041977068016,1.0042091673367322,0.9931249623611892,1.0110410098299396,1.012100681147664,0.9970994255316029,0.9949246906034466,0.993068641962118,0.9307879701344328,1.0815538831621954,1.035132021925033,0.9663859712642102,0.9932995318630155,0.9645340440424349,1.0215832517902221,0.9445201770201345,0.9919978216875944,1.7460999434097437,0.9949246906242866,1.0406855342930663,1.5398647717636247,0.9180679109907107,1.0171926739140713,0.9645812897340059,0.9854233915475585,0.8975192320801991,1.028892146844617,1.048656681214506,1.0015122251497626,1.003070015548636,1.0317883379865904,1.004437790453525,1.037001566870877,0.9320693142462413,1.0934735354543075,0.9891658018691184,1.0294321972497746,0.8927590017045247,0.9320693139658778,0.990180205871494,1.0454749989140517,1.040249721432371,0.9656264241862261,1.0163390140574573,0.8997057742389497,0.99855157313824,0.9946512781903675,0.9895078422582197,0.9941007610760806,1.0752876389235313,0.9956186639135665,0.9574822056602573,1.0032621166114044,1.008888530988776,0.8580538275954049,0.8933019876394369,0.9360132736295045,0.9640009365237386,1.0159180482901549,0.9439468043716307,1.0085684944951985,0.9636573408042974,0.9531337846900532,1.1478254208831815,1.052175761302281,1.1165252720471224,0.9555311495241547,0.934870951080096,1.0164503572964907,1.0212227626036932,0.8779382817190026
